PID,trial_no,trial_type,choice,delay,age,gender
34478,97,win,1,2,19,female
34478,98,win,1,40,19,female
34478,99,win,1,5,19,female
34478,100,win,1,80,19,female
34478,101,win,0,5,19,female
34478,102,win,1,5,19,female
34478,103,win,1,10,19,female
34478,104,win,0,1,19,female
34478,105,win,1,2,19,female
34478,106,win,1,10,19,female
34478,107,win,0,2,19,female
34478,108,win,1,10,19,female
34478,109,win,0,1,19,female
34478,110,win,0,1,19,female
34478,111,win,1,10,19,female
34478,112,win,1,10,19,female
34478,113,win,0,10,19,female
34478,114,win,1,10,19,female
34478,115,win,0,1,19,female
34478,116,win,1,5,19,female
34478,117,win,0,5,19,female
34478,118,win,1,1,19,female
34478,119,win,1,40,19,female
34478,120,win,1,2,19,female
34478,121,win,0,5,19,female
34478,122,win,1,10,19,female
34478,123,win,1,10,19,female
34478,124,win,1,5,19,female
34478,125,win,1,1,19,female
34478,126,win,1,20,19,female
39427,67,win,1,5,21,male
39427,68,win,0,5,21,male
39427,69,win,1,1,21,male
39427,70,win,1,5,21,male
39427,71,win,1,80,21,male
39427,72,win,1,10,21,male
39427,73,win,1,5,21,male
39427,74,win,1,5,21,male
39427,75,win,1,1,21,male
39427,76,win,1,1,21,male
39427,77,win,1,1,21,male
39427,78,win,1,10,21,male
39427,79,win,0,40,21,male
39427,80,win,1,10,21,male
39427,81,win,1,10,21,male
39427,82,win,1,5,21,male
39427,83,win,1,10,21,male
39427,84,win,1,80,21,male
39427,85,win,1,2,21,male
39427,86,win,0,20,21,male
39427,87,win,0,40,21,male
39427,88,win,1,10,21,male
39427,89,win,1,20,21,male
39427,90,win,0,20,21,male
39427,91,win,0,80,21,male
39427,92,win,1,1,21,male
39427,93,win,1,2,21,male
39427,94,win,0,2,21,male
39427,95,win,1,1,21,male
39427,96,win,1,2,21,male
39427,97,win,1,5,21,male
39427,98,win,1,20,21,male
39427,99,win,1,20,21,male
39427,100,win,1,5,21,male
39427,101,win,1,20,21,male
39427,102,win,0,20,21,male
39427,103,win,1,2,21,male
39427,104,win,1,2,21,male
39427,105,win,1,2,21,male
39427,106,win,0,5,21,male
39427,107,win,1,2,21,male
39427,108,win,1,2,21,male
39427,109,win,1,40,21,male
39427,110,win,1,10,21,male
39427,111,win,0,40,21,male
39427,112,win,1,5,21,male
39427,113,win,1,1,21,male
39427,114,win,1,1,21,male
39427,115,win,1,1,21,male
39427,116,win,0,40,21,male
39427,117,win,1,80,21,male
39427,118,win,1,10,21,male
39427,119,win,1,20,21,male
39427,120,win,1,80,21,male
39427,121,win,1,20,21,male
39427,122,win,0,10,21,male
39427,123,win,1,10,21,male
39427,124,win,1,2,21,male
39427,125,win,1,20,21,male
39427,126,win,0,1,21,male
47185,67,win,1,10,19,other
47185,68,win,1,5,19,other
47185,69,win,1,40,19,other
47185,70,win,1,10,19,other
47185,71,win,1,80,19,other
47185,72,win,1,80,19,other
47185,73,win,1,5,19,other
47185,74,win,1,10,19,other
47185,75,win,1,80,19,other
47185,76,win,1,10,19,other
47185,77,win,1,1,19,other
47185,78,win,1,2,19,other
47185,79,win,1,20,19,other
47185,80,win,1,10,19,other
47185,81,win,1,20,19,other
47185,82,win,1,5,19,other
47185,83,win,1,1,19,other
47185,84,win,1,80,19,other
47185,85,win,1,40,19,other
47185,86,win,1,20,19,other
47185,87,win,1,10,19,other
47185,88,win,1,1,19,other
47185,89,win,1,2,19,other
47185,90,win,1,10,19,other
47185,91,win,1,5,19,other
47185,92,win,1,2,19,other
47185,93,win,1,40,19,other
47185,94,win,1,2,19,other
47185,95,win,1,2,19,other
47185,96,win,1,5,19,other
47185,97,win,1,20,19,other
47185,98,win,1,5,19,other
47185,99,win,1,5,19,other
47185,100,win,1,1,19,other
47185,101,win,1,2,19,other
47185,102,win,1,20,19,other
47185,103,win,1,2,19,other
47185,104,win,1,20,19,other
47185,105,win,1,20,19,other
47185,106,win,1,5,19,other
47185,107,win,1,20,19,other
47185,108,win,1,1,19,other
47185,109,win,1,1,19,other
47185,110,win,1,10,19,other
47185,111,win,1,2,19,other
47185,112,win,1,5,19,other
47185,113,win,1,40,19,other
47185,114,win,1,2,19,other
47185,115,win,1,40,19,other
47185,116,win,1,1,19,other
47185,117,win,1,2,19,other
47185,118,win,1,1,19,other
47185,119,win,1,20,19,other
47185,120,win,1,20,19,other
47185,121,win,1,1,19,other
47185,122,win,1,1,19,other
47185,123,win,1,10,19,other
47185,124,win,1,10,19,other
47185,125,win,1,80,19,other
47185,126,win,1,5,19,other
48452,7,win,1,20,23,female
48452,8,win,1,2,23,female
48452,9,win,0,40,23,female
48452,10,win,1,40,23,female
48452,11,win,1,5,23,female
48452,12,win,1,10,23,female
48452,13,win,1,1,23,female
48452,14,win,1,1,23,female
48452,15,win,1,1,23,female
48452,16,win,1,5,23,female
48452,17,win,1,2,23,female
48452,18,win,0,40,23,female
48452,19,win,1,10,23,female
48452,20,win,1,2,23,female
48452,21,win,1,10,23,female
48452,22,win,0,80,23,female
48452,23,win,1,80,23,female
48452,24,win,1,20,23,female
48452,25,win,1,2,23,female
48452,26,win,1,10,23,female
48452,27,win,1,2,23,female
48452,28,win,1,10,23,female
48452,29,win,0,20,23,female
48452,30,win,1,10,23,female
48452,31,win,1,1,23,female
48452,32,win,1,5,23,female
48452,33,win,0,80,23,female
48452,34,win,0,80,23,female
48452,35,win,1,5,23,female
48452,36,win,0,40,23,female
48452,37,win,1,20,23,female
48452,38,win,0,80,23,female
48452,39,win,1,10,23,female
48452,40,win,1,1,23,female
48452,41,win,1,1,23,female
48452,42,win,1,2,23,female
48452,43,win,1,1,23,female
48452,44,win,1,2,23,female
48452,45,win,1,1,23,female
48452,46,win,1,2,23,female
48452,47,win,1,40,23,female
48452,48,win,1,10,23,female
48452,49,win,1,5,23,female
48452,50,win,1,5,23,female
48452,51,win,1,1,23,female
48452,52,win,1,10,23,female
48452,53,win,1,20,23,female
48452,54,win,1,20,23,female
48452,55,win,1,1,23,female
48452,56,win,1,2,23,female
48452,57,win,0,20,23,female
48452,58,win,1,2,23,female
48452,59,win,1,5,23,female
48452,60,win,1,5,23,female
48452,61,win,1,20,23,female
48452,62,win,1,20,23,female
48452,63,win,1,5,23,female
48452,64,win,1,5,23,female
48452,65,win,1,10,23,female
48452,66,win,1,20,23,female
50634,67,win,1,40,21,female
50634,68,win,0,2,21,female
50634,69,win,1,2,21,female
50634,70,win,1,1,21,female
50634,71,win,1,10,21,female
50634,72,win,1,80,21,female
50634,73,win,1,20,21,female
50634,74,win,1,40,21,female
50634,75,win,1,5,21,female
50634,76,win,1,1,21,female
50634,77,win,1,80,21,female
50634,78,win,1,20,21,female
50634,79,win,0,1,21,female
50634,80,win,1,40,21,female
50634,81,win,1,80,21,female
50634,82,win,1,5,21,female
50634,83,win,1,20,21,female
50634,84,win,0,1,21,female
50634,85,win,1,5,21,female
50634,86,win,0,20,21,female
50634,87,win,1,10,21,female
50634,88,win,0,1,21,female
50634,89,win,1,2,21,female
50634,90,win,1,2,21,female
50634,91,win,1,1,21,female
50634,92,win,1,20,21,female
50634,93,win,1,5,21,female
50634,94,win,1,1,21,female
50634,95,win,1,5,21,female
50634,96,win,1,10,21,female
50634,97,win,1,40,21,female
50634,98,win,1,80,21,female
50634,99,win,0,20,21,female
50634,100,win,1,80,21,female
50634,101,win,1,2,21,female
50634,102,win,1,10,21,female
50634,103,win,1,5,21,female
50634,104,win,1,5,21,female
50634,105,win,1,10,21,female
50634,106,win,0,20,21,female
50634,107,win,1,10,21,female
50634,108,win,1,2,21,female
50634,109,win,1,2,21,female
50634,110,win,1,1,21,female
50634,111,win,1,10,21,female
50634,112,win,1,1,21,female
50634,113,win,1,1,21,female
50634,114,win,0,20,21,female
50634,115,win,0,10,21,female
50634,116,win,0,10,21,female
50634,117,win,1,20,21,female
50634,118,win,1,5,21,female
50634,119,win,1,5,21,female
50634,120,win,1,20,21,female
50634,121,win,1,10,21,female
50634,122,win,1,40,21,female
50634,123,win,1,2,21,female
50634,124,win,1,5,21,female
50634,125,win,1,2,21,female
50634,126,win,1,2,21,female
59475,67,win,1,10,18,male
59475,68,win,1,2,18,male
59475,69,win,1,5,18,male
59475,70,win,1,2,18,male
59475,71,win,1,5,18,male
59475,72,win,1,1,18,male
59475,73,win,1,10,18,male
59475,74,win,1,5,18,male
59475,75,win,0,40,18,male
59475,76,win,1,40,18,male
59475,77,win,1,1,18,male
59475,78,win,0,40,18,male
59475,79,win,1,20,18,male
59475,80,win,1,2,18,male
59475,81,win,1,5,18,male
59475,82,win,1,5,18,male
59475,83,win,0,1,18,male
59475,84,win,1,20,18,male
59475,85,win,1,2,18,male
59475,86,win,1,10,18,male
59475,87,win,1,10,18,male
59475,88,win,1,20,18,male
59475,89,win,1,80,18,male
59475,90,win,0,20,18,male
59475,91,win,0,80,18,male
59475,92,win,1,10,18,male
59475,93,win,0,10,18,male
59475,94,win,1,5,18,male
59475,95,win,1,1,18,male
59475,96,win,1,20,18,male
59475,97,win,1,5,18,male
59475,98,win,0,1,18,male
59475,99,win,0,20,18,male
59475,100,win,0,80,18,male
59475,101,win,1,80,18,male
59475,102,win,1,5,18,male
59475,103,win,0,10,18,male
59475,104,win,1,40,18,male
59475,105,win,0,1,18,male
59475,106,win,1,2,18,male
59475,107,win,1,1,18,male
59475,108,win,1,80,18,male
59475,109,win,1,20,18,male
59475,110,win,1,2,18,male
59475,111,win,1,5,18,male
59475,112,win,0,1,18,male
59475,113,win,0,20,18,male
59475,114,win,1,2,18,male
59475,115,win,1,40,18,male
59475,116,win,1,10,18,male
59475,117,win,1,5,18,male
59475,118,win,0,20,18,male
59475,119,win,1,2,18,male
59475,120,win,1,10,18,male
59475,121,win,1,2,18,male
59475,122,win,1,10,18,male
59475,123,win,0,2,18,male
59475,124,win,0,1,18,male
59475,125,win,0,1,18,male
59475,126,win,1,20,18,male
61313,7,win,1,20,18,female
61313,8,win,1,40,18,female
61313,9,win,0,10,18,female
61313,10,win,1,2,18,female
61313,11,win,1,5,18,female
61313,12,win,1,5,18,female
61313,13,win,1,2,18,female
61313,14,win,1,20,18,female
61313,15,win,1,40,18,female
61313,16,win,1,20,18,female
61313,17,win,1,80,18,female
61313,18,win,1,10,18,female
61313,19,win,1,1,18,female
61313,20,win,1,80,18,female
61313,21,win,0,80,18,female
61313,22,win,0,2,18,female
61313,23,win,0,1,18,female
61313,24,win,0,10,18,female
61313,25,win,0,5,18,female
61313,26,win,0,1,18,female
61313,27,win,0,1,18,female
61313,28,win,1,2,18,female
61313,29,win,1,10,18,female
61313,30,win,1,20,18,female
61313,31,win,0,40,18,female
61313,32,win,0,1,18,female
61313,33,win,1,10,18,female
61313,34,win,1,5,18,female
61313,35,win,1,2,18,female
61313,36,win,1,40,18,female
61313,37,win,1,2,18,female
61313,38,win,1,40,18,female
61313,39,win,1,80,18,female
61313,40,win,1,1,18,female
61313,41,win,1,10,18,female
61313,42,win,1,5,18,female
61313,43,win,1,2,18,female
61313,44,win,1,20,18,female
61313,45,win,1,5,18,female
61313,46,win,1,10,18,female
61313,47,win,1,2,18,female
61313,48,win,1,20,18,female
61313,49,win,1,1,18,female
61313,50,win,1,5,18,female
61313,51,win,1,10,18,female
61313,52,win,1,1,18,female
61313,53,win,1,20,18,female
61313,54,win,0,2,18,female
61313,55,win,1,20,18,female
61313,56,win,0,10,18,female
61313,57,win,1,5,18,female
61313,58,win,1,20,18,female
61313,59,win,1,5,18,female
61313,60,win,0,5,18,female
61313,61,win,0,1,18,female
61313,62,win,0,1,18,female
61313,63,win,1,10,18,female
61313,64,win,0,80,18,female
61313,65,win,1,20,18,female
61313,66,win,0,2,18,female
61532,67,win,1,80,18,female
61532,68,win,0,10,18,female
61532,69,win,1,5,18,female
61532,70,win,1,5,18,female
61532,71,win,1,80,18,female
61532,72,win,0,80,18,female
61532,73,win,1,1,18,female
61532,74,win,1,5,18,female
61532,75,win,1,5,18,female
61532,76,win,0,2,18,female
61532,77,win,1,40,18,female
61532,78,win,0,20,18,female
61532,79,win,1,2,18,female
61532,80,win,1,2,18,female
61532,81,win,1,80,18,female
61532,82,win,0,1,18,female
61532,83,win,1,10,18,female
61532,84,win,1,1,18,female
61532,85,win,0,20,18,female
61532,86,win,1,10,18,female
61532,87,win,1,1,18,female
61532,88,win,0,5,18,female
61532,89,win,1,40,18,female
61532,90,win,1,2,18,female
61532,91,win,1,1,18,female
61532,92,win,1,20,18,female
61532,93,win,1,5,18,female
61532,94,win,0,5,18,female
61532,95,win,1,10,18,female
61532,96,win,0,10,18,female
61532,97,win,1,2,18,female
61532,98,win,0,20,18,female
61532,99,win,0,40,18,female
61532,100,win,1,1,18,female
61532,101,win,1,1,18,female
61532,102,win,1,10,18,female
61532,103,win,1,1,18,female
61532,104,win,0,20,18,female
61532,105,win,1,2,18,female
61532,106,win,0,5,18,female
61532,107,win,1,20,18,female
61532,108,win,1,1,18,female
61532,109,win,0,10,18,female
61532,110,win,0,40,18,female
61532,111,win,1,80,18,female
61532,112,win,1,2,18,female
61532,113,win,0,10,18,female
61532,114,win,1,2,18,female
61532,115,win,0,5,18,female
61532,116,win,0,20,18,female
61532,117,win,1,2,18,female
61532,118,win,0,20,18,female
61532,119,win,1,5,18,female
61532,120,win,1,10,18,female
61532,121,win,0,20,18,female
61532,122,win,0,20,18,female
61532,123,win,1,10,18,female
61532,124,win,1,2,18,female
61532,125,win,1,1,18,female
61532,126,win,0,40,18,female
61807,7,win,1,10,22,female
61807,8,win,1,10,22,female
61807,9,win,0,5,22,female
61807,10,win,1,2,22,female
61807,11,win,0,80,22,female
61807,12,win,1,40,22,female
61807,13,win,0,1,22,female
61807,14,win,0,5,22,female
61807,15,win,0,10,22,female
61807,16,win,0,5,22,female
61807,17,win,1,80,22,female
61807,18,win,0,1,22,female
61807,19,win,0,10,22,female
61807,20,win,1,40,22,female
61807,21,win,0,2,22,female
61807,22,win,0,1,22,female
61807,23,win,1,10,22,female
61807,24,win,0,1,22,female
61807,25,win,1,20,22,female
61807,26,win,0,10,22,female
61807,27,win,1,80,22,female
61807,28,win,0,5,22,female
61807,29,win,0,5,22,female
61807,30,win,1,20,22,female
61807,31,win,0,5,22,female
61807,32,win,0,2,22,female
61807,33,win,0,2,22,female
61807,34,win,0,1,22,female
61807,35,win,0,5,22,female
61807,36,win,1,20,22,female
61807,37,win,1,20,22,female
61807,38,win,0,2,22,female
61807,39,win,0,1,22,female
61807,40,win,1,2,22,female
61807,41,win,0,1,22,female
61807,42,win,0,1,22,female
61807,43,win,1,40,22,female
61807,44,win,0,1,22,female
61807,45,win,0,10,22,female
61807,46,win,1,20,22,female
61807,47,win,1,20,22,female
61807,48,win,0,2,22,female
61807,49,win,0,5,22,female
61807,50,win,0,2,22,female
61807,51,win,0,20,22,female
61807,52,win,1,80,22,female
61807,53,win,0,10,22,female
61807,54,win,0,2,22,female
61807,55,win,0,1,22,female
61807,56,win,0,20,22,female
61807,57,win,1,20,22,female
61807,58,win,0,20,22,female
61807,59,win,1,10,22,female
61807,60,win,1,40,22,female
61807,61,win,0,5,22,female
61807,62,win,1,80,22,female
61807,63,win,0,2,22,female
61807,64,win,0,10,22,female
61807,65,win,0,5,22,female
61807,66,win,1,40,22,female
61930,67,win,1,5,18,female
61930,68,win,0,40,18,female
61930,69,win,1,5,18,female
61930,70,win,1,80,18,female
61930,71,win,1,2,18,female
61930,72,win,1,1,18,female
61930,73,win,1,40,18,female
61930,74,win,1,20,18,female
61930,75,win,1,20,18,female
61930,76,win,1,2,18,female
61930,77,win,0,80,18,female
61930,78,win,1,2,18,female
61930,79,win,1,20,18,female
61930,80,win,1,10,18,female
61930,81,win,1,20,18,female
61930,82,win,0,10,18,female
61930,83,win,0,20,18,female
61930,84,win,1,10,18,female
61930,85,win,1,10,18,female
61930,86,win,0,5,18,female
61930,87,win,1,10,18,female
61930,88,win,1,1,18,female
61930,89,win,1,40,18,female
61930,90,win,1,40,18,female
61930,91,win,0,5,18,female
61930,92,win,1,1,18,female
61930,93,win,0,2,18,female
61930,94,win,1,5,18,female
61930,95,win,1,2,18,female
61930,96,win,1,10,18,female
61930,97,win,0,80,18,female
61930,98,win,0,20,18,female
61930,99,win,0,1,18,female
61930,100,win,0,5,18,female
61930,101,win,1,2,18,female
61930,102,win,1,10,18,female
61930,103,win,0,5,18,female
61930,104,win,0,2,18,female
61930,105,win,0,1,18,female
61930,106,win,0,10,18,female
61930,107,win,1,2,18,female
61930,108,win,0,1,18,female
61930,109,win,0,1,18,female
61930,110,win,0,80,18,female
61930,111,win,0,40,18,female
61930,112,win,1,10,18,female
61930,113,win,1,2,18,female
61930,114,win,0,1,18,female
61930,115,win,0,1,18,female
61930,116,win,0,5,18,female
61930,117,win,0,20,18,female
61930,118,win,1,80,18,female
61930,119,win,0,2,18,female
61930,120,win,0,1,18,female
61930,121,win,0,10,18,female
61930,122,win,0,5,18,female
61930,123,win,1,5,18,female
61930,124,win,1,20,18,female
61930,125,win,1,20,18,female
61930,126,win,0,20,18,female
66740,7,win,0,20,19,female
66740,8,win,1,20,19,female
66740,9,win,0,2,19,female
66740,10,win,0,1,19,female
66740,11,win,0,20,19,female
66740,12,win,0,1,19,female
66740,13,win,0,40,19,female
66740,14,win,0,2,19,female
66740,15,win,0,10,19,female
66740,16,win,0,2,19,female
66740,17,win,0,80,19,female
66740,18,win,0,1,19,female
66740,19,win,0,10,19,female
66740,20,win,0,1,19,female
66740,21,win,0,5,19,female
66740,22,win,0,2,19,female
66740,23,win,0,1,19,female
66740,24,win,0,5,19,female
66740,25,win,0,5,19,female
66740,26,win,0,80,19,female
66740,27,win,0,20,19,female
66740,28,win,0,1,19,female
66740,29,win,0,40,19,female
66740,30,win,0,1,19,female
66740,31,win,0,40,19,female
66740,32,win,0,20,19,female
66740,33,win,0,10,19,female
66740,34,win,0,10,19,female
66740,35,win,0,80,19,female
66740,36,win,0,10,19,female
66740,37,win,0,2,19,female
66740,38,win,1,5,19,female
66740,39,win,0,10,19,female
66740,40,win,0,20,19,female
66740,41,win,0,5,19,female
66740,42,win,0,5,19,female
66740,43,win,0,5,19,female
66740,44,win,0,80,19,female
66740,45,win,0,20,19,female
66740,46,win,0,40,19,female
66740,47,win,0,10,19,female
66740,48,win,0,20,19,female
66740,49,win,0,10,19,female
66740,50,win,0,2,19,female
66740,51,win,0,2,19,female
66740,52,win,0,2,19,female
66740,53,win,0,2,19,female
66740,54,win,0,1,19,female
66740,55,win,0,5,19,female
66740,56,win,0,10,19,female
66740,57,win,0,10,19,female
66740,58,win,0,80,19,female
66740,59,win,0,40,19,female
66740,60,win,0,1,19,female
66740,61,win,0,20,19,female
66740,62,win,0,5,19,female
66740,63,win,0,1,19,female
66740,64,win,0,2,19,female
66740,65,win,0,20,19,female
66740,66,win,0,5,19,female
67709,67,win,0,80,18,female
67709,68,win,0,5,18,female
67709,69,win,0,5,18,female
67709,70,win,0,2,18,female
67709,71,win,0,10,18,female
67709,72,win,0,1,18,female
67709,73,win,0,10,18,female
67709,74,win,0,1,18,female
67709,75,win,0,1,18,female
67709,76,win,0,2,18,female
67709,77,win,1,10,18,female
67709,78,win,0,80,18,female
67709,79,win,0,5,18,female
67709,80,win,1,10,18,female
67709,81,win,0,20,18,female
67709,82,win,0,10,18,female
67709,83,win,0,5,18,female
67709,84,win,1,40,18,female
67709,85,win,0,10,18,female
67709,86,win,0,20,18,female
67709,87,win,0,20,18,female
67709,88,win,0,1,18,female
67709,89,win,0,2,18,female
67709,90,win,1,40,18,female
67709,91,win,0,1,18,female
67709,92,win,0,5,18,female
67709,93,win,1,20,18,female
67709,94,win,0,20,18,female
67709,95,win,0,10,18,female
67709,96,win,0,2,18,female
67709,97,win,0,5,18,female
67709,98,win,0,5,18,female
67709,99,win,1,2,18,female
67709,100,win,0,2,18,female
67709,101,win,0,40,18,female
67709,102,win,0,1,18,female
67709,103,win,1,1,18,female
67709,104,win,1,10,18,female
67709,105,win,0,10,18,female
67709,106,win,0,2,18,female
67709,107,win,1,40,18,female
67709,108,win,0,1,18,female
67709,109,win,1,1,18,female
67709,110,win,0,2,18,female
67709,111,win,1,5,18,female
67709,112,win,0,40,18,female
67709,113,win,0,10,18,female
67709,114,win,0,5,18,female
67709,115,win,0,1,18,female
67709,116,win,0,20,18,female
67709,117,win,0,2,18,female
67709,118,win,0,20,18,female
67709,119,win,0,80,18,female
67709,120,win,0,20,18,female
67709,121,win,1,80,18,female
67709,122,win,0,5,18,female
67709,123,win,0,2,18,female
67709,124,win,0,20,18,female
67709,125,win,0,80,18,female
67709,126,win,1,20,18,female
68830,7,win,1,1,18,female
68830,8,win,0,5,18,female
68830,9,win,0,1,18,female
68830,10,win,1,20,18,female
68830,11,win,0,20,18,female
68830,12,win,1,5,18,female
68830,13,win,1,5,18,female
68830,14,win,1,10,18,female
68830,15,win,1,2,18,female
68830,16,win,0,10,18,female
68830,17,win,1,20,18,female
68830,18,win,1,5,18,female
68830,19,win,0,1,18,female
68830,20,win,0,5,18,female
68830,21,win,0,2,18,female
68830,22,win,0,2,18,female
68830,23,win,0,1,18,female
68830,24,win,1,20,18,female
68830,25,win,1,5,18,female
68830,26,win,0,20,18,female
68830,27,win,1,40,18,female
68830,28,win,1,1,18,female
68830,29,win,1,2,18,female
68830,30,win,0,1,18,female
68830,31,win,1,10,18,female
68830,32,win,1,10,18,female
68830,33,win,0,2,18,female
68830,34,win,1,10,18,female
68830,35,win,1,40,18,female
68830,36,win,1,2,18,female
68830,37,win,1,2,18,female
68830,38,win,0,5,18,female
68830,39,win,1,40,18,female
68830,40,win,1,10,18,female
68830,41,win,1,10,18,female
68830,42,win,1,5,18,female
68830,43,win,1,80,18,female
68830,44,win,0,1,18,female
68830,45,win,1,80,18,female
68830,46,win,1,10,18,female
68830,47,win,0,40,18,female
68830,48,win,1,40,18,female
68830,49,win,1,2,18,female
68830,50,win,1,10,18,female
68830,51,win,0,1,18,female
68830,52,win,0,5,18,female
68830,53,win,1,20,18,female
68830,54,win,0,1,18,female
68830,55,win,0,10,18,female
68830,56,win,1,20,18,female
68830,57,win,1,80,18,female
68830,58,win,1,2,18,female
68830,59,win,1,20,18,female
68830,60,win,1,20,18,female
68830,61,win,1,20,18,female
68830,62,win,1,80,18,female
68830,63,win,0,1,18,female
68830,64,win,0,80,18,female
68830,65,win,1,2,18,female
68830,66,win,1,5,18,female
72048,67,win,1,40,18,male
72048,68,win,1,10,18,male
72048,69,win,1,2,18,male
72048,70,win,1,5,18,male
72048,71,win,1,1,18,male
72048,72,win,1,10,18,male
72048,73,win,1,2,18,male
72048,74,win,1,2,18,male
72048,75,win,1,80,18,male
72048,76,win,1,20,18,male
72048,77,win,1,5,18,male
72048,78,win,1,80,18,male
72048,79,win,1,10,18,male
72048,80,win,1,5,18,male
72048,81,win,1,10,18,male
72048,82,win,1,20,18,male
72048,83,win,1,2,18,male
72048,84,win,1,20,18,male
72048,85,win,0,1,18,male
72048,86,win,1,2,18,male
72048,87,win,1,5,18,male
72048,88,win,1,1,18,male
72048,89,win,1,20,18,male
72048,90,win,1,80,18,male
72048,91,win,1,1,18,male
72048,92,win,1,2,18,male
72048,93,win,1,5,18,male
72048,94,win,1,1,18,male
72048,95,win,1,20,18,male
72048,96,win,1,1,18,male
72048,97,win,1,20,18,male
72048,98,win,1,5,18,male
72048,99,win,1,40,18,male
72048,100,win,1,1,18,male
72048,101,win,1,1,18,male
72048,102,win,1,80,18,male
72048,103,win,1,10,18,male
72048,104,win,1,5,18,male
72048,105,win,1,10,18,male
72048,106,win,1,2,18,male
72048,107,win,1,10,18,male
72048,108,win,1,20,18,male
72048,109,win,1,10,18,male
72048,110,win,1,5,18,male
72048,111,win,1,80,18,male
72048,112,win,1,5,18,male
72048,113,win,1,5,18,male
72048,114,win,1,40,18,male
72048,115,win,1,40,18,male
72048,116,win,1,20,18,male
72048,117,win,1,20,18,male
72048,118,win,1,1,18,male
72048,119,win,1,2,18,male
72048,120,win,1,20,18,male
72048,121,win,1,10,18,male
72048,122,win,1,2,18,male
72048,123,win,1,40,18,male
72048,124,win,1,1,18,male
72048,125,win,1,10,18,male
72048,126,win,1,2,18,male
73152,67,win,1,5,19,male
73152,68,win,1,5,19,male
73152,69,win,1,2,19,male
73152,70,win,1,1,19,male
73152,71,win,1,2,19,male
73152,72,win,1,20,19,male
73152,73,win,1,80,19,male
73152,74,win,1,2,19,male
73152,75,win,1,10,19,male
73152,76,win,0,20,19,male
73152,77,win,0,80,19,male
73152,78,win,0,10,19,male
73152,79,win,0,1,19,male
73152,80,win,0,5,19,male
73152,81,win,1,40,19,male
73152,82,win,1,1,19,male
73152,83,win,0,10,19,male
73152,84,win,0,20,19,male
73152,85,win,0,1,19,male
73152,86,win,1,5,19,male
73152,87,win,1,40,19,male
73152,88,win,0,2,19,male
73152,89,win,1,1,19,male
73152,90,win,1,2,19,male
73152,91,win,1,10,19,male
73152,92,win,0,40,19,male
73152,93,win,0,2,19,male
73152,94,win,1,2,19,male
73152,95,win,0,5,19,male
73152,96,win,1,40,19,male
73152,97,win,0,1,19,male
73152,98,win,0,80,19,male
73152,99,win,0,1,19,male
73152,100,win,0,1,19,male
73152,101,win,0,10,19,male
73152,102,win,0,10,19,male
73152,103,win,0,2,19,male
73152,104,win,1,2,19,male
73152,105,win,1,40,19,male
73152,106,win,0,80,19,male
73152,107,win,0,20,19,male
73152,108,win,1,80,19,male
73152,109,win,1,10,19,male
73152,110,win,0,10,19,male
73152,111,win,1,20,19,male
73152,112,win,1,10,19,male
73152,113,win,1,5,19,male
73152,114,win,1,1,19,male
73152,115,win,1,5,19,male
73152,116,win,0,20,19,male
73152,117,win,0,20,19,male
73152,118,win,0,5,19,male
73152,119,win,0,5,19,male
73152,120,win,1,20,19,male
73152,121,win,1,5,19,male
73152,122,win,0,10,19,male
73152,123,win,0,20,19,male
73152,124,win,0,1,19,male
73152,125,win,1,20,19,male
73152,126,win,1,2,19,male
74922,67,win,1,20,19,female
74922,68,win,1,5,19,female
74922,69,win,1,20,19,female
74922,70,win,1,5,19,female
74922,71,win,1,1,19,female
74922,72,win,1,5,19,female
74922,73,win,1,80,19,female
74922,74,win,1,5,19,female
74922,75,win,1,80,19,female
74922,76,win,1,20,19,female
74922,77,win,0,2,19,female
74922,78,win,0,10,19,female
74922,79,win,1,2,19,female
74922,80,win,1,40,19,female
74922,81,win,1,10,19,female
74922,82,win,1,20,19,female
74922,83,win,1,80,19,female
74922,84,win,0,20,19,female
74922,85,win,0,2,19,female
74922,86,win,0,2,19,female
74922,87,win,0,10,19,female
74922,88,win,0,5,19,female
74922,89,win,0,1,19,female
74922,90,win,1,40,19,female
74922,91,win,0,10,19,female
74922,92,win,1,1,19,female
74922,93,win,0,1,19,female
74922,94,win,0,10,19,female
74922,95,win,1,10,19,female
74922,96,win,0,20,19,female
74922,97,win,1,20,19,female
74922,98,win,1,40,19,female
74922,99,win,0,10,19,female
74922,100,win,1,10,19,female
74922,101,win,1,40,19,female
74922,102,win,1,1,19,female
74922,103,win,1,40,19,female
74922,104,win,0,2,19,female
74922,105,win,0,1,19,female
74922,106,win,1,2,19,female
74922,107,win,0,80,19,female
74922,108,win,1,5,19,female
74922,109,win,1,80,19,female
74922,110,win,0,2,19,female
74922,111,win,0,5,19,female
74922,112,win,0,20,19,female
74922,113,win,0,1,19,female
74922,114,win,0,1,19,female
74922,115,win,0,2,19,female
74922,116,win,0,20,19,female
74922,117,win,0,2,19,female
74922,118,win,1,20,19,female
74922,119,win,1,5,19,female
74922,120,win,1,1,19,female
74922,121,win,1,5,19,female
74922,122,win,0,1,19,female
74922,123,win,0,10,19,female
74922,124,win,1,2,19,female
74922,125,win,0,5,19,female
74922,126,win,0,10,19,female
75830,7,win,0,10,21,female
